번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1107247,화학전공,20131119,2012,분석화학,1992,"Christian, Gary D",喜重堂,543 C555A4K이
AJ1104539,화학공학전공,20110311,2010,분석화학,1992,"Christian, Gary D",喜重堂,543 C555A4K이
AJ1106845,화학공학전공,20130906,2012,(최신) 일반화학실험,2007,화학교재편찬위,동화기술,542 화92일
AJ1104486,화학공학전공,20130330,2010,(최신) 일반화학실험,2007,화학교재편찬위,동화기술,542 화92일
AJ1107134,응용화학생명공학전공,20120613,2010,(최신) 일반화학실험,2007,화학교재편찬위,동화기술,542 화92일
AJ1104678,화학공학전공,20111027,2010,(최신) 일반화학실험,2007,화학교재편찬위,동화기술,542 화92일
AJ1100178,생명공학전공,20110523,2005,(최신) 일반화학실험,2007,화학교재편찬위,동화기술,542 화92일
AJ1106715,화학공학전공,20140405,2011,일반화학실험,2003,조성일,淸文閣,542 조54일
AJ1110467,전자공학전공,20140312,2014,일반화학실험,2003,조성일,淸文閣,542 조54일
AJ1106461,화학공학전공,20141012,2011,일반화학실험,2007,최석남,자유아카데미,542 일42박자
AJ1104534,화학공학전공,20140413,2010,일반화학실험,2007,최석남,자유아카데미,542 일42박자
AJ1109096,응용화학생명공학전공,20130331,2011,일반화학실험,2007,최석남,자유아카데미,542 일42박자
AJ1107864,기계공학과,20120911,2012,일반화학실험,2007,최석남,자유아카데미,542 일42박자
AJ1109220,화학공학전공,20140408,2013,일반화학실험,2006,박병빈,자유아카데미,542 일42박
AJ1106515,화학공학전공,20130311,2011,일반화학실험,2010,김은옥,자유아카데미,542 일42김3
AJ1107137,건설시스템공학전공,20120830,2010,일반화학실험,2010,김은옥,자유아카데미,542 일42김3
AJ1107107,전자공학전공,20120319,2012,일반화학실험,2010,김은옥,자유아카데미,542 일42김3
AJ1106511,화학공학전공,20140911,2011,일반화학실험,2005,류해일,자유아카데미,542 류93일
AJ1110795,화학공학전공,20140327,2014,일반화학실험,2005,류해일,자유아카데미,542 류93일
AJ1102930,응용화학생명공학전공,20131231,2009,일반화학실험,2005,류해일,자유아카데미,542 류93일
AJ1105762,생명공학전공,20130501,2009,일반화학실험,2005,류해일,자유아카데미,542 류93일
AJ1101546,응용화학생명공학전공,20130418,2008,일반화학실험,2005,류해일,자유아카데미,542 류93일
AJ1107471,화학공학전공,20120320,2012,일반화학실험,2005,류해일,자유아카데미,542 류93일
AJ1106499,화학공학전공,20140328,2011,일반화학실험,2009,대구대학교. 화학·응용화학과,녹문당,542 대16일
AJ1103133,수학전공,20111018,2009,일반화학실험,2009,대구대학교. 화학·응용화학과,녹문당,542 대16일
AJ1106047,약학전공,20110317,2009,일반화학실험,2009,대구대학교. 화학·응용화학과,녹문당,542 대16일
AJ1108999,응용화학생명공학전공,20140310,2013,일반화학실험,2013,노승백,계명대학교출판부,542 노57일
AJ1109125,화학공학전공,20140428,2013,일반화학실험,2013,노승백,계명대학교출판부,542 노57일
AJ1109204,화학공학전공,20140311,2013,일반화학실험,2013,노승백,계명대학교출판부,542 노57일
AJ1109218,화학공학전공,20140330,2013,일반화학실험,2010,김희준,자유아카데미,542 김97일
AJ1103184,화학전공,20141028,2009,일반화학실험,2006,교재연구회,자유아카데미,542 교73일
AJ1106419,화학공학전공,20140308,2011,일반화학실험,2006,교재연구회,자유아카데미,542 교73일
AJ1104175,응용화학생명공학전공,20140328,2010,일반화학실험,2006,교재연구회,자유아카데미,542 교73일
AJ1108122,화학전공,20130312,2011,일반화학실험,2006,교재연구회,자유아카데미,542 교73일
AJ1107139,소프트웨어융합전공,20120906,2010,일반화학실험,2006,교재연구회,자유아카데미,542 교73일
AJ1106594,화학공학전공,20140308,2011,물리화학실험,2004,정택동,성신여자대학교 출판부,541.30724 정883물
AJ1106715,화학공학전공,20140329,2011,물리화학실험,2004,정택동,성신여자대학교 출판부,541.30724 정883물
AJ1102789,응용화학생명공학전공,20140313,2009,물리화학실험,2004,정택동,성신여자대학교 출판부,541.30724 정883물
AJ1105823,소프트웨어융합전공,20140516,2011,物理化學實驗,1995,이문득,自由아카데미,541.3072 이36물
AJ1104483,화학공학전공,20130305,2010,物理化學實驗,1995,이문득,自由아카데미,541.3072 이36물
AJ1106841,화학공학전공,20130325,2012,物理化學實驗,1995,이문득,自由아카데미,541.3072 이36물
AJ1105836,화학전공,20140330,2011,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1106461,화학공학전공,20141005,2011,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1109125,화학공학전공,20140306,2013,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1105823,소프트웨어융합전공,20140516,2011,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1109220,화학공학전공,20140306,2013,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1106408,화학공학전공,20140905,2011,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1106499,화학공학전공,20140905,2011,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1104480,화학공학전공,20130906,2010,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1104486,화학공학전공,20131001,2010,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1101940,화학공학전공,20130416,2008,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1108122,화학전공,20130317,2011,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1108128,화학전공,20130305,2011,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1103575,화학공학전공,20120901,2009,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1102154,화학공학전공,20110901,2008,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1102157,화학공학전공,20120308,2008,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1100374,화학전공,20110308,2006,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1105643,화학전공,20110511,2010,물리화학실험,2003,대한화학회,淸文閣,541.3072 대92물개
AJ1106841,화학공학전공,20130325,2012,물리화학,2000,이재원,녹문당,541.3 이73물
AJ1105686,화학전공,20140526,2011,(화학과 생명과학을 위한) 물리화학,2004,물리화학교재연구회,자유아카데미,541.3 물298물
AJ1107674,전자공학전공,20141215,2012,(화학과 생명과학을 위한) 물리화학,2004,물리화학교재연구회,자유아카데미,541.3 물298물
AJ1105610,응용화학생명공학전공,20141205,2011,(화학과 생명과학을 위한) 물리화학,2004,물리화학교재연구회,자유아카데미,541.3 물298물
AJ1106404,화학공학전공,20140322,2011,(화학과 생명과학을 위한) 물리화학,2004,물리화학교재연구회,자유아카데미,541.3 물298물
AJ1105685,화학전공,20120321,2011,(화학과 생명과학을 위한) 물리화학,2004,물리화학교재연구회,자유아카데미,541.3 물298물
AJ1105235,화학공학전공,20110614,2010,(화학과 생명과학을 위한) 물리화학,2004,물리화학교재연구회,자유아카데미,541.3 물298물
AJ1103504,화학전공,20110408,2008,(화학과 생명과학을 위한) 물리화학,2004,물리화학교재연구회,자유아카데미,541.3 물298물
AJ1106715,화학공학전공,20140404,2011,물리화학,1997,"Winn, John S",自由아카데미,541.3 W776pK박
AJ1100973,화학전공,20110316,2007,물리화학,1997,"Winn, John S",自由아카데미,541.3 W776pK박
AJ1106511,화학공학전공,20140404,2011,물리화학,2006,"Silbey, Robert J",자유아카데미,541.3 S582p4K여
AJ1107073,신소재공학전공,20121031,2010,물리화학,2006,"Silbey, Robert J",자유아카데미,541.3 S582p4K여
AJ1106357,화학전공,20120925,2011,물리화학,2006,"Silbey, Robert J",자유아카데미,541.3 S582p4K여
AJ1100626,화학전공,20110915,2007,물리화학,2006,"Silbey, Robert J",자유아카데미,541.3 S582p4K여
AJ1109215,화학공학전공,20140306,2013,물리화학,2003,"Silbey, Robert J",사이텍미디어,541.3 S582p3K여
AJ1108316,응용화학생명공학전공,20141209,2013,물리화학,2003,"Silbey, Robert J",사이텍미디어,541.3 S582p3K여
AJ1107733,화학공학전공,20130401,2012,물리화학,2003,"Silbey, Robert J",사이텍미디어,541.3 S582p3K여
AJ1108968,전자공학전공,20130322,2013,물리화학,2003,"Silbey, Robert J",사이텍미디어,541.3 S582p3K여
AJ1106623,응용화학생명공학전공,20120403,2011,물리화학,2003,"Silbey, Robert J",사이텍미디어,541.3 S582p3K여
AJ1105235,화학공학전공,20110520,2010,물리화학,2003,"Silbey, Robert J",사이텍미디어,541.3 S582p3K여
AJ1106461,화학공학전공,20141012,2011,物理化學實驗,1977,"Crockford, H. D",探求堂,541.3 C938LK이
AJ1109204,화학공학전공,20140330,2013,物理化學實驗,1977,"Crockford, H. D",探求堂,541.3 C938LK이
AJ1103285,화학공학전공,20120924,2009,物理化學實驗,1977,"Crockford, H. D",探求堂,541.3 C938LK이
AJ1103551,화학공학전공,20120530,2009,物理化學實驗,1977,"Crockford, H. D",探求堂,541.3 C938LK이
AJ1101666,응용화학생명공학전공,20140330,2008,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1106514,화학공학전공,20140307,2011,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1107715,화학전공,20140419,2012,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1106412,화학공학전공,20140507,2011,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1104968,화학전공,20141210,2011,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1109218,화학공학전공,20140331,2013,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1101783,기계공학과,20121105,2008,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1106920,화학전공,20120402,2012,물리화학,2005,"Ball, David W",자유아카데미,541.3 B187pK김
AJ1106511,화학공학전공,20140607,2011,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1104594,응용화학생명공학전공,20140402,2010,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1108227,응용화학생명공학전공,20141209,2013,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1106841,화학공학전공,20140929,2012,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1104149,응용화학생명공학전공,20131210,2010,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1101634,응용화학생명공학전공,20131019,2008,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1104105,응용화학생명공학전공,20131101,2010,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1104347,화학공학전공,20130516,2010,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1107733,화학공학전공,20130929,2012,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1102792,화학공학전공,20130415,2009,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1104486,화학공학전공,20130330,2010,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1108968,전자공학전공,20130322,2013,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1103564,화학공학전공,20120308,2009,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1101043,정보컴퓨터공학전공,20120319,2007,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1101607,화학전공,20110404,2008,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A875e4K신
AJ1108225,응용화학생명공학전공,20141017,2013,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1102789,응용화학생명공학전공,20140415,2009,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1104149,응용화학생명공학전공,20140903,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1109611,기계공학과,20141212,2013,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1109073,화학전공,20141128,2013,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1104069,응용화학생명공학전공,20131203,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1106774,응용화학생명공학전공,20130902,2012,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1108123,화학전공,20131018,2011,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1104029,응용화학생명공학전공,20130903,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1104139,응용화학생명공학전공,20131216,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1107743,응용화학생명공학전공,20131108,2012,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1105712,응용화학생명공학전공,20130902,2009,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1101697,화학전공,20130614,2008,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1109087,신소재공학전공,20130502,2011,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1104141,응용화학생명공학전공,20130904,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1100708,생명공학전공,20131010,2007,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1106242,응용화학생명공학전공,20121126,2011,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1100214,생명공학전공,20121105,2005,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1101615,화학공학전공,20120604,2008,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1106318,화학공학전공,20120516,2011,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1103774,응용화학생명공학전공,20120405,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1100772,화학전공,20110930,2007,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1105918,화학전공,20120319,2011,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1105672,화학전공,20120307,2011,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1103571,화학공학전공,20120322,2009,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1101120,화학전공,20120306,2007,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1100178,생명공학전공,20111219,2005,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1100029,신소재공학전공,20110602,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1104673,신소재공학전공,20110509,2010,물리화학,2007,"Atkins, Peter",교보문고,541.3 A874p8K안
AJ1106638,응용화학생명공학전공,20141112,2011,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1107247,화학전공,20140512,2012,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1106363,소프트웨어융합전공,20140905,2011,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1103059,응용화학생명공학전공,20140321,2009,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1105163,화학전공,20131213,2010,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1101634,응용화학생명공학전공,20131019,2008,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1109096,응용화학생명공학전공,20130903,2011,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1108143,건축학과,20130402,2013,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1103849,화학전공,20121205,2009,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1104626,응용화학생명공학전공,20121010,2010,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1104220,화학전공,20120319,2010,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1102627,화학전공,20120312,2009,물리화학,2004,"Atkins, Peter",교보문고,541.3 A874p7K안
AJ1106417,화학공학전공,20141104,2011,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1106511,화학공학전공,20140926,2011,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1102110,교통시스템공학전공,20141124,2008,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1108309,응용화학생명공학전공,20141212,2013,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1104141,응용화학생명공학전공,20140328,2010,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1104590,응용화학생명공학전공,20131122,2010,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1104139,응용화학생명공학전공,20131202,2010,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1104149,응용화학생명공학전공,20131030,2010,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1106959,화학공학전공,20130513,2012,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1102792,화학공학전공,20130510,2009,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1106341,화학전공,20130909,2011,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1104539,화학공학전공,20130915,2010,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1103849,화학전공,20120420,2009,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1100178,생명공학전공,20111216,2005,(핵심)물리화학,2011,"Atkins, P. W",교보문고,541.3 A874e5K강
AJ1109073,화학전공,20141119,2013,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A874e4K강
AJ1107526,전자공학전공,20140508,2012,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A874e4K강
AJ1101666,응용화학생명공학전공,20140413,2008,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A874e4K강
AJ1105163,화학전공,20131015,2010,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A874e4K강
AJ1104288,화학공학전공,20130324,2010,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A874e4K강
AJ1103849,화학전공,20120518,2009,(핵심) 물리화학,2006,"Atkins, Peter",교보문고,541.3 A874e4K강
AJ1108141,응용화학생명공학전공,20141115,2013,물리화학,2010,"Atkins, P. W",교보문고,541.3 A874a9K안
AJ1105610,응용화학생명공학전공,20141029,2011,물리화학,2010,"Atkins, P. W",교보문고,541.3 A874a9K안
AJ1106431,화학전공,20140430,2011,물리화학,2010,"Atkins, P. W",교보문고,541.3 A874a9K안
AJ1106341,화학전공,20130917,2011,물리화학,2010,"Atkins, P. W",교보문고,541.3 A874a9K안
AJ1105835,화학전공,20130305,2011,물리화학,2010,"Atkins, P. W",교보문고,541.3 A874a9K안
AJ1103564,화학공학전공,20120326,2009,물리화학,2010,"Atkins, P. W",교보문고,541.3 A874a9K안
AJ1110950,화학공학전공,20141118,2014,물리화학,1993,"Alberty, Robert A",喜重堂,541.3 A334pK여
AJ1104480,화학공학전공,20130906,2010,물리화학,1993,"Alberty, Robert A",喜重堂,541.3 A334pK여
AJ1103575,화학공학전공,20120901,2009,물리화학,1993,"Alberty, Robert A",喜重堂,541.3 A334pK여
AJ1103504,화학전공,20110419,2008,물리화학,1993,"Alberty, Robert A",喜重堂,541.3 A334pK여
AJ1106287,화학전공,20110429,2009,물리화학,1993,"Alberty, Robert A",喜重堂,541.3 A334pK여
AJ1105686,화학전공,20141013,2011,물리화학,2000,"Alberty, Robert A",사이텍미디어,541.3 A334p2K여
AJ1109126,화학공학전공,20140413,2013,물리화학,2000,"Alberty, Robert A",사이텍미디어,541.3 A334p2K여
AJ1106499,화학공학전공,20140404,2011,물리화학,2000,"Alberty, Robert A",사이텍미디어,541.3 A334p2K여
AJ1103194,화학전공,20141103,2009,물리화학,2000,"Alberty, Robert A",사이텍미디어,541.3 A334p2K여
AJ1108121,화학전공,20130408,2011,물리화학,2000,"Alberty, Robert A",사이텍미디어,541.3 A334p2K여
AJ1108123,화학전공,20140514,2011,양자화학,2007,"McQuarrie, Donald A",자유아카데미,541.28 M478qK김자
AJ1104861,화학전공,20130417,2010,양자화학,2007,"McQuarrie, Donald A",자유아카데미,541.28 M478qK김자
AJ1100267,화학전공,20130314,2006,양자화학,2007,"McQuarrie, Donald A",자유아카데미,541.28 M478qK김자
AJ1100973,화학전공,20120418,2007,양자화학,2007,"McQuarrie, Donald A",자유아카데미,541.28 M478qK김자
AJ1101511,화학전공,20120319,2008,양자화학,2007,"McQuarrie, Donald A",자유아카데미,541.28 M478qK김자
AJ1108128,화학전공,20140324,2011,양자화학,1996,"McQuarrie, Donald A",예지각,541.28 M478qK김
AJ1107715,화학전공,20130522,2012,양자화학,1996,"McQuarrie, Donald A",예지각,541.28 M478qK김
AJ1101815,화학전공,20120307,2008,양자화학,1996,"McQuarrie, Donald A",예지각,541.28 M478qK김
AJ1101529,화학전공,20130602,2008,양자화학,2010,"McQuarrie, Donald A",자유아카데미,541.28 M478q2K김
AJ1104219,화학전공,20130405,2010,양자화학,2010,"McQuarrie, Donald A",자유아카데미,541.28 M478q2K김
AJ1108118,화학전공,20141120,2011,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1108114,물리학전공,20150130,2011,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1107256,화학전공,20141106,2012,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1108123,화학전공,20140904,2011,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1105835,화학전공,20141124,2011,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1105686,화학전공,20141001,2011,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1105918,화학전공,20131029,2011,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1103347,화학전공,20131028,2009,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1103370,응용화학생명공학전공,20130909,2009,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1100772,화학전공,20130924,2007,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1102022,화학전공,20121105,2008,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1106734,화학전공,20121106,2011,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1106287,화학전공,20111129,2009,고체화학,2002,여철현,자유아카데미,541.0421 여83고
AJ1104678,화학공학전공,20140404,2010,일반화학실험,2003,화학교재연구회,자유아카데미,540.724 화92일.
AJ1104287,화학공학전공,20140914,2010,일반화학실험,2003,화학교재연구회,자유아카데미,540.724 화92일.
AJ1100391,생명공학전공,20120319,2006,일반화학실험,2003,화학교재연구회,자유아카데미,540.724 화92일.
AJ1110490,응용화학생명공학전공,20141010,2014,일반화학실험,1994,화학교재편찬위원,東和技術,540.724 화92일
AJ1110528,응용화학생명공학전공,20140428,2014,일반화학실험,2005,경상대학교 화학교재편찬연구회,녹문당,540.724 경52일
AJ1104483,화학공학전공,20130906,2010,일반화학실험,2005,경상대학교 화학교재편찬연구회,녹문당,540.724 경52일
AJ1107244,응용화학생명공학전공,20121101,2012,일반화학실험,2005,경상대학교 화학교재편찬연구회,녹문당,540.724 경52일
AJ1106652,응용화학생명공학전공,20120312,2011,일반화학실험,2005,경상대학교 화학교재편찬연구회,녹문당,540.724 경52일
AJ1105961,의학전공,20110502,2011,일반화학실험,2005,경상대학교 화학교재편찬연구회,녹문당,540.724 경52일
AJ1109212,화학공학전공,20140912,2013,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1106461,화학공학전공,20141026,2011,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1106702,화학공학전공,20140322,2011,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1106405,화학공학전공,20140306,2011,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1109145,화학전공,20140519,2013,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1104534,화학공학전공,20140912,2010,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1107666,전자공학전공,20130822,2012,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1108210,응용화학생명공학전공,20130903,2013,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1106653,응용화학생명공학전공,20120509,2011,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1106652,응용화학생명공학전공,20120418,2011,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1106342,응용화학생명공학전공,20111228,2011,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1100689,응용화학생명공학전공,20110306,2007,화학용어사전,2002,화학용어사전편찬회,일진사,"540.3 화92화일
R 540.3 화92화일"
AJ1101919,생명공학전공,20110917,2008,일반화학,2008,"Ebbing, Darrell D",자유아카데미,540.1 E15e2K일
AJ1105961,의학전공,20110410,2011,일반화학,2008,"Ebbing, Darrell D",자유아카데미,540.1 E15e2K일
AJ1104070,응용화학생명공학전공,20140408,2010,일반화학,2009,화학교재편찬위원회,명진,540 화92일명
AJ1106594,화학공학전공,20140308,2011,일반화학,1995,김정,自由아카데미,540 일42김오
AJ1110717,화학공학전공,20141105,2014,일반화학,1991,김완규,형설출판사,540 일42김수
AJ1110404,생명공학전공,20140512,2014,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1104141,응용화학생명공학전공,20140315,2010,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1107540,영어영문학전공,20140405,2012,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1106827,약학전공,20131213,2010,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1104372,기계공학과,20131112,2010,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1104861,화학전공,20130906,2010,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1108020,간호학부,20130314,2012,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1100349,신소재공학전공,20111227,2006,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1106352,응용화학생명공학전공,20110410,2011,(줌달의) 일반화학,2010,"Zumdahl, Steven S",사이플러스,540 Z94c8K화
AJ1104372,기계공학과,20131214,2010,일반화학,2008,"Zumdahl, Steven S",자유아카데미,540 Z94c7K일
AJ1106410,화학공학전공,20110921,2011,일반화학,2008,"Zumdahl, Steven S",자유아카데미,540 Z94c7K일
AJ1106287,화학전공,20110410,2009,일반화학,2008,"Zumdahl, Steven S",자유아카데미,540 Z94c7K일
AJ1100178,생명공학전공,20110415,2005,일반화학,2008,"Silberberg, Martin S",사이플러스,540 S582pK대
